__label__0	"b'Bah. Another tired, desultory reworking of an out of copyright work never designed to be filmed.<br /><br />On the plus side, Toni Collette is superb as always (being an actual actress, you see), and there are some nicely handled handover cuts between scenes. There are even a few genuinely funny lines, and the filmwork, score and editing is competent, apart from a bizarre lapse into voiceover and speaking to the camera towards the conclusion.<br /><br />But, ah, but. Much of the cast seems to be on autopilot, and they are almost all very clearly too old (and in one case too young) for their declared ages. Worse, they are all speaking ""Austinese"", that peculiar falsetto self satisfied sing song that couldn\'t be further from the way people actually spoke in Austen\'s day (think Yosemite Sam, I kid you not). This is particularly sad, considering that we seem to finally be seeing the demise of the equally farcial ""Fakespearan"" that Olivier and his cronies were so fond of bellowing at the top of their lungs.<br /><br />And worst of all is Gwyneth Paltrow. She\'s only ever played one character in her films, and she stays true to form here, running through her entire range (smirking to sulking) in the first ten minutes, then just repeating herself for the rest of the overlong film. There is absolutely no chemistry between herself and any of her admirers, nor any apparent reason why they would be interested in her apart.<br /><br />In short, there is very little reason to watch Emma. It\'s an amiable enough adaptation, but if you\'re going to pack a film full of anacronisms (i.e. an appalingly thin lead who can\'t shoot a bow or handle a period accent) then you might as well do it properly, as with the vastly superior ""Clueless"".'"
__label__0	"b""Well it's not often that we in the UK have a film made about inner city life from the perspective of the Afro Caribbean community, the last example that I can remember was the underrated Babylon way back in 1980. So I had high expectations when I heard about Bullet Boy, a film that has been touted as the British version of La Haine! Well La Haine it is not! I agree that the use of dialogue and environment gives this film an authenticity that has been missed in other British films of late, but my concern is that this film predictably ends sadly.<br /><br />The film intelligently deals with the escalating problem of black on black violence that is sadly all to common in London, but I'm concerned that film makers now use type-casting in plot as opposed to characters which is equally as damaging. Saul Dibb had a great opportunity to make a film that could be both entertaining and inspirational to us all, but sadly missed and created a film that only reinforces the idea that to be a young black male in London the only future is violence & tragedy"""
__label__0	"b""The film opens with a peaceful shot of a traditional Japanese house complete with thatched roof that sits on the side of a small hill and an on screen caption appears that reads 'KUSHIATA KYOTO, JAPAN 1840'. A young Japanese trainee Samurai named Masanori (Toshiya Maruyama) walks up the winding path to the house, inside waits Otami (Mako Hattori) with whom he is having an affair behind her husband, Shugoro's (Tsuiyuki Sasaki as Toshiyuki Sasaki) back who happens to be Masanori's teacher. Shugoro unexpectedly arrives home to find his wife and student having very intimate relations with each other. His honour destroyed the enraged Samurai brutally murders both Otami and Masanori before committing suicide. Over a century later and Ted Fletcher (Edward Albert) arrives in Japan on a working holiday with his wife Laura (Susan George) and their young daughter Amy (Amy Barrett). Their close friend Alex Curtis (Doug McClure) who works for the American consulate helps them out by finding them a place to stay, you don't need me to you where! He jokingly says it's going so cheap because it's haunted, to which both Ted and Laura laugh off as they obviously don't believe in ghosts, at least for the time being that is. Almost immediately the film goes into clich\xc3\xa9 mode. Lights turn on and off by themselves, Laura has an uneasy feeling about the place and a local Zen Monk (Henry Mitowa) gives them an ominous warning for them to leave before it's too late which they ignore, of course. The spirits of Otami, Masanori and Shugoro were doomed for eternity to remain within the walls of the house because of a Majyo witches (Tsuyako Olajima) curse put upon them. But there may be a way they can break the curse, unfortunately for the Fletcher family it could potentially cost them their marriage, daughter and possibly even their very lives. <br /><br />Directed by Kevin Connor I thought this was a pretty average film, OK to watch once if you've got nothing better to do but after a day or two you'll probably have completely forgotten it. Nothing sticks in the memory as being particularly bad but on the other hand there's nothing particularly good about the film either. The script by Robert Suhosky from the novel by James Hardiman is a little on the dull side and strictly by-the-numbers, a lot of ghostly goings on happen throughout the film but none of it is very interesting or exciting and the flat characters and direction doesn't help things. There are couple of silly sequences like the giant plastic crabs that try to get Amy and her babysitter, Noriko (Mayumi Umeda). And there is a scene where the Zen Monk exorcises the house and the ghosts are banished outside unable to get back in, however that is until Ted simply opens the door and they just walk right back in, some exorcism! One more thing, I think it was a bad idea to have Doug McClure who was 47 when he made this, try his hand at Kung-Fu and oriental sword fighting! George gets her ample breasts out a couple of times including a very unerotic sex scene with McClure, although great pains and a couple of bed sheets that stick to them like super glue were taken to ensure no below the waist nudity was present. Apart from a couple of mostly off screen decapitations there's no blood, gore or violence to speak about. The 'transparent' ghost effects are OK but they ain't going to impress many people these days. It's professionally enough made and looks quite nice but the potential in the Japanese setting and myths is squandered as this film could have been set in America, England or any Western country without having to change a thing. An OK time waster."""
__label__0	"b'C\'mon guys some previous reviewers have nearly written a novel commenting on this episode. It\'s just an old 60\'s TV show ! This episode of Star Trek is notable because of the most serious babe (Yeoman Barrow\'s) ever used on Star Trek and the fact that it was filmed in a real outdoor location. Unlike the TNG and Voyager series which were totally confined to sound stages.<br /><br />This use of an outdoor location (and babe) gives proper depth and an almost film like quality to a quite ordinary episode of this now dated and very familiar show.<br /><br />Except a few notable exceptions i.e ""The city on the edge of forever"" , ""assignment Earth"" and ""Tomorrow is Yesterday"" The old series of Star Trek needs to be seriously moth-balled and put out of it\'s boring misery. Half a dozen good episodes from 79 is quite a poor batting average.<br /><br />This is typical of the boring stuff Gene Roddenberry produced back then actually, contrary to popular belief where some people worshiped the ground he walked on, he actually made a LOT of rubbish! He doesn\'t deserve to be spoken of in the same breath as Irwin Allen for example.<br /><br />Just look at the set of the bridge of the Enterprise from a modern point of view. They used wobbly plywood for the floor, cafeteria chairs with plastic backs and cheap cardboard above the instrument panels. You can clearly see the folds in the paper ! Every expense spared or what !'"
__label__1	"b""While I suppose this film could get the rap as being Anti-Vietnam, while watching it I didn't feel that such was the case as much as the film was simply an honest look into the perspective of the young guys being trained for a war that the public didn't support.... it showed their fear, their desperation, their drive... all of it, out in the open, naked. As a soldier myself alot of the themes rang true to me in my experience in the military - especially boot camp. On the whole this movie, although it was shot on a very small budget, looks great, is very well put together, and features excellent acting and directing. I highly recommend this film to anyone looking for another excellent Colin Farrell film. 10/10"""
__label__0	"b""Perhaps not my genre but plot was horrible as was acting by Nancy Allen and Linda Farentino. C. Thomas also seemed uncomfortable in role of being seduced here (while on marijuana? why did this need to be included? this weakened plot considerably). Also Farentino's charac. would have been better had she had more respect for a relationship. Would does movie try to say? not much."""
__label__1	"b""If you have any sort of appreciation for character and dialogue, and any sense of American cultural history, you will find a lot of very absorbing material in this film. It probably was originally a play, and that's why it's dialogue heavy, but I can't stress enough how these icons that we only have a shallow understand of are made into truly complex and wonderful characters.<br /><br />This film is better than any college course for telling you how to create a character-driven story.<br /><br />"""
__label__0	"b'""Private Practice"" is being spun off the fairly successful and well written ""Grey\'s Anatomy"". The cast is fabulous. The premise might even work. But the writing is just terrible.<br /><br />The pre-pilot disguised as a Grey\'s Anatomy episode should have been my first warning. The plot was just blah. I thought maybe it was a fluke. So I set the DVR to tape the pilot and all other episodes.<br /><br />As I was watching the pilot, I just kept wondering how a show with such a cast of fine actors could put together a boring pilot. The pilot is supposed to suck people in and keep them coming back for more. There\'s supposed to be excitement, flash, great writing, intriguing storyline with a cliffhanger that needs to be answered throughout the rest of the season. Amazingly, this show had none of that.<br /><br />Thinking it was a fluke, I just watched the second episode hoping for the best. And although marginally better, it doesn\'t come close to what it needs to be interesting can\'t miss TV.<br /><br />I just scrubbed this show from my list of shows to watch. Not worth the effort IMO, and I would be very surprised if this show even makes it through mid season. Pass this one up folks.'"
__label__0	"b""If you are studying Welles and want to see just how far he fell after Citizen Kane, this film will prove it. The cheap excuse of making the protagonist a self-admitted dummy to explain how he might fall into such a half-baked scheme fails to explain the absurd courtroom theatrics and ridiculous plot twists that eventually ensue. Don't be taken in by the high rating of this film in the db as I was; all I can guess is that there are a lot of die hard old Welles and Hayworth fans out there."""
__label__0	"b'This sequel is thoroughly uneven, incoherent and rambling in ""plot"" (if there really is one)and tries too damned hard to be modern (ridiculous, out of period and character 21 st century style songs predominate) and cute (yawn: there are too many manufactured, belaboured jokes with animals.) The actors in his film are secondary to the juvenile plot. Even Glenn Close (and she is normally very good) sweeps through this film, parodying herself as the original De Ville and the lead from Sunset Boulevard! It\'s a film that isn\'t even good to look at. This is a very good example of a bad and pointless sequel. Even Basic Instinct 2 had a plot, characterisation and acceptable acting. This doesn\'t. It is bad.'"
__label__0	"b""Sure, I like short cartoons, but I didn't like this one. Naturally, kids would love it. But then again, I'm not a kid anymore (although I still consider myself young).<br /><br />I will not tell you anything about the story, for the simple reason there is no story. How is it possible this dragon of a cartoon was nominated for an Oscar?! Well... I guess it's because people in the 30's were more happy with not much than now. In the present where we live, everything must happen fast. Look at the movies nowadays, and you will come to the same conclusion: we live in a society that doesn't allow men to be slow. That's really a shame. I wish I lived in the 30's, because it seems so peaceful. But every time has got its ups and downs, I guess...<br /><br />To conclude: if you like music (and frogs), you'll have to see this cartoon. Otherwise, don't spill your time on it."""
__label__0	"b""My main comment on this movie is how Zwick was able to get credible actors to work on this movie? Impressive cast \xc2\x96 even for the supporting characters, none of which helps this movie really. I have to admit though, Tom Hank's cameo almost made it worth it \xc2\x96 what was that about Tom? Did you lose a bet? The best cameo of the movie was Joe Isuzu though - by far a classic! The premise is good. Basinger's character, struggling with existence as a Pink Lady, is making her way toward Vegas motel by motel pitching the glorious pyramid of cosmetic sales. This happens as Corbett's character is on his way to Vegas to deliver an Elvis suit to his soon to be ex-wife motivated by\xc2\x85.what else\xc2\x85.extortion. As they both make their way, they have numerous run-ins with Elvis impersonators who on their way to an Elvis impersonating convention in Vegas. Soon, the FBI gets involved and begins to track what they think is an Elvis impersonator serial killer. Unfortunately, premise doesn't mean the movie was good.<br /><br />When watching this movie, imagine you are back in the first grade \xc2\x96 when story lines and continuity aren't really important. It is much more enjoyable to just watch Basinger look beautiful in her Pink Lady outfit rather than wondering why what she is doing doesn't really make sense. The movie tries hard, but ultimately falls way way way short. Ultimately, it is filled with ideas that could have theoretically been funny but in practice were not that funny.<br /><br />It isn't the worst, but you may find you yourself feel like leaving the building when watching this one\xc2\x85\xc2\x85 Don't say I didn't warn you!"""
__label__1	"b'the only word that sums up this movie is quirky. it\'s a light-hearted romp through an existential concept. bouncy (in more way than one) and a bit nutty. i wouldn\'t exactly call it grand and unforgettable cinema and it doesn\'t seem quite as memorable as the director\'s first movie ""cube"" but it\'s a good pit of fluff to watch on a Sunday morning. the acting veers from respectable to annoying at times but i believe that\'s how it was to be written. done as a serious movie it could perhaps have been great or may very well have stepped into a state of pretension. a little like ""the matrix"" meets ""head"" meets ""human nature"".<br /><br />6.8 out of ten'"
__label__1	b'I saw the movie with two grown children. Although it was not as clever as Shrek, I thought it was rather good. In a movie theatre surrounded by children who were on spring break, there was not a sound so I know the children all liked it. There parents also seemed engaged. The death and apparent death of characters brought about the appropriate gasps and comments. Hopefully people realize this movie was made for kids. As such, it was successful although I liked it too. Personally I liked the Scrat!!'
__label__1	"b'There was a stylish approach to this film on the part of director Vincenzo Natali with interesting camera angles and effective close-ups. It was also refreshing to see Jeremy Northam and Lucy Liu given leading roles and expanding their range as performers. This film also included one of the most imaginative ""escape"" scenes in recent years. The efforts of the director and the actors combined in an effective thriller.<br /><br />Although the plotting of the film was convoluted, the story progressed very clearly as the layers of corporate greed and skullduggery were revealed.<br /><br />In 1949, George Orwell suggested in his famous novel ""1984"" that the future would be ruled by the totalitarian State, which would control minds and diminish human liberty. It was interesting that in this intriguing futuristic film, it was not the State, but rather the corporate world that controlled and devalued the human worker.'"
__label__0	"b'Sorry did i miss something? did i walk out early? The first ten minutes of unusual (and untrue!) stories had me thinking ""This is going to be a classic"" But it was all down hill from there! The acting was brilliant, for what it\'s worth William H Macy is fantastic and just gets better and better every film i watch him in. But it never seemed to connect. I was waiting for the big moment where all the stories inter connect and then suddenly..it rains frog?? it was if the writer said ""i\'ve gone to deep how can i pull all these stories together cleverely....Oh sod it i\'ll just have it raining frogs"". I like clever movies, i like strange movies but this was just odd and boring. 4/10'"
__label__0	"b'There is a reason why Jay Leno himself will not acknowledge this film. It consistently ranks as one of the worst films of all time. The acting is horrible, the script lacks direction and the director himself doesn\'t seem sure on which way to take this film. ""A buddy film,"" ""an action/comedy,"" ""mystery."" Seems half way through, he gives up, and is just along for the ride. Jay Leno and Pat Morita are talented and dedicated performers. It is a shame that they wasted their time and gifts making this mess of a movie. Jay Leno and Pat Morita prior to involving themselves with this, had spent years pounding out their crafts on the Hollywood circuit. Mr. Morita had already been a star in his own right, acting steadily since the mid 1960s as the star of such cult TV and movie classics as ""Happy Days,"" and the dismal but affable ""Mr. T and Tina."" And won the hearts of America with his roles in the powerful film, ""Midway,"" ""The Karate Kid,"" and a host of others. Mr. Leno can been seen on TV shows dating back to the mid 70s. And was a top performer in the comedy clubs of America. He can be seen in countless TV spots and in major films. It is a shame, that they agreed to be seen with this nonsense.'"
__label__1	"b""I noticed that A NEW HOPE and THE EMPIRE STRIKES BACK are in the TOP 10, but that this one isn't even in the TOP 100.<br /><br />This movie has a bad reputation because of Ewoks, but there are so many reasons to love this movie:<br /><br />-The Rescue of Han Solo from Jabba: This official wraps up the Han Solo in debt sub-plot that was established when we first met the character in A NEW HOPE.<br /><br />-The Emperor was Finally Revealled: Well alright this might not work as well now that the prequels are out but this was the first time we saw The Emperor as kids.<br /><br />-The Speeder Bike Chase: Alright, so this was a special effects moment. But it was definitely one of the most memorable and exciting moments in all the films!<br /><br />-The 3 Part Climax: 1) The Battle of Endor (Led by Han and Leia) 2) Luke Confronts his Father & The Fall of the Emperor 3) The Destruction of the Second Death Star (Lando's Moment)<br /><br />-The Final Celebration with Our Heroes: Like I said, this movie gets a lot of crap because of the Ewoks but I think it's kind of cool that while the entire galaxy celebrates the FALL OF THE EMPIRE, our heroes are having their own private party in the woods with each other.<br /><br />All in all this was a great final chapter for our heroes and a fitting end to the STAR WARS story."""
__label__1	"b'My girlfriend and I have a thing for Robots. So I try to seek out movies that have robots. And this movie has robots. Big ones. They beat the clang and bang out of each other, with the fate of nations hanging in the balance. It\'s really cool. You have to forgive this movie its many shortcomings and just try to appreciate what the director and his crew of technicians were able to put on the screen while working with what was obviously a tight budget. It is very hard to dislike this movie. Because of those big robots. They looked like Transformers and they fought like pro wrestlers! It made my girlfriend smile. And that is good enough for me. And special mention must be made of veteran character actor Paul Koslo: as the maniacal Russian Villain, whether he is ruthlessly stomping on his helpless opponents after they\'ve already surrendered or complaining that their close proximity to him in a bar has caused his vodka to taste ""like blood"" (a line he delivers with a deliciously campy sub-Bela Lugosi accent) he is clearly having a ball and the film benefits enormously whenever he is on-screen. This is a nifty little flick that deserves its cult reputation.'"
__label__0	"b""This movie tackles child abduction from the point of view of a Mom (lisa Hartman Black) who acts like a man would in an action thriller. Unlike other movies where the focus is on the Police, here the Mom is tracking down her ex-husband who kidnapped their son. She gets help from her lawyer who eventually falls in love with her.<br /><br />Before finally catching up with her son, a lot of bizarre things happen. The Mom tries to take a child that looks like her son from a local Children's Play at a community theater. She gets caught, and then realizes it is not her child. That alone would have gotten most people put into the Mental Ward or a few months in jail waiting for trial. However, in this movie the Mom is release after a couple of hours because the victim's parents feel sorry for her. A little while later Mom breaks into her mother-in-law's house and then the Police arrive and they have their guns aimed at her but they let her run away because they recognize her (and feel sorry for her?).<br /><br />At another point in the story they have found the child, but when the Police arrive to search the house it turns out they left out the back door and got into the river on a dinghy that apparently the Dad kept around just for such an emergency escape! The Mom gets someone to lend her a raft, and even though it must have taken some time (in a real world), she and the lawyer-boyfriend, and the Police catch up to the other raft pretty fast and it is upside down in the water by landfall. Instead of getting out of the raft to search for the Dad on the land, Mom presumes he drowned the boy and she jumps into the water when she sees his life-jacket. Of course, she cannot swim and sinks like a rock. The lawyer saves her, but they miss a chance to run after the Dad. At one point the Mom is told her son died at a Clinic in Mexico. On and on it goes, and where it stops nobody knows! In some ways, this movie really exploits child abduction and it is not very positive. On the other hand, seeing a woman do all the crazy things that men do in these kind of movies was fun (or funny?)."""
__label__0	"b'Saturday Night Live, National Lampoon, and SCTV alumnus are all together in a sometimes funny sketch film.<br /><br />However, it is very interesting to watch now, at the start of 2005. Twenty years after this movie is supposed to take place, look at how many of their gags have become absolutely true: There is a mock movie trailer, that probably wasn\'t even clever at the time, for something called ""The Pregnant Man"" which came true with Arnold Schwarzenegger\'s dumb movie ""Junior"" There is a commercial spoof, that probably wasn\'t even clever at the time, for something featuring Sammy Davis Jr. and Jackie Onasis called ""Celebrity Wrestling"" which has now come true with a popular show called ""Celebrity Boxing"" There is a mock movie trailer, that probably wasn\'t even clever at the time, that features John Candy in a movie about a severed head. Watch this trailer and look how similar it\'s shots and plot are to Frank Hellenlotter\'s Basket Case!! And finally there is an ad for a late late show documentary about ""a dead dream, the only two left ..."" The name of the documentary is ... THE LAST HIPPIES! LOL.<br /><br />Four prophecies come true!'"
__label__1	"b'There aren\'t too many times when I see a film and go, ""huh, what?"", but this was one of them. Maybe after seeing Zabriskie Point I felt much the same way Woody Allen felt after seeing 2001- he only liked the film after seeing it three times over a two year period, realizing the filmmaker was ahead of him in what was going on. Michelangelo Antonioni, in one of his few tries at making films inside of the US (after Red Desert, he did Blow-Up, this film, China, and The Passenger, all filmed outside his native Italy), I could sense he almost tried to learn about the ways of the country through his own mastery of the medium. The results show that he doesn\'t lack the means to present images, feelings, tones, colors, sounds, and a visual representation of this era. ""A director\'s job is to see"", Antonioni once stated. Whatever that means, he doesn\'t disappoint for the admirer of his post-fifties work (I say post-fifties since I\'ve yet to see any of his films from before L\'Avventura).<br /><br />What he does lack is a point, at least the kind of point that he could bring in Blow-Up and The Eclipse. You get the feeling of what is around these characters, what the themes are bringing forth to their consciousness, however in this case the characters and the actors don\'t bring much conviction or purpose. Antonioni, coming from the school of hard-knocks, neo-realistic film-making, does do what he can with his mostly non-professional cast (those who look most like real actors are subjugated to the roles of the corporate characters), but the two stars Mark Frechette and Daria Halprin seem as if Antonioni\'s under-directing them. Perhaps that was the point. The story\'s split into three acts, thankfully not too confusing, as Mark escapes his existence around the boiling, dangerous campus life going on in the circa late 60\'s LA area, and Daria is sent out from LA to drive to Phoenix for some business meeting. They meet by chance as Mark\'s plane (how does he know how to drive, maybe a little background info there?) and Daria\'s car meet up, and they spend some time together in an existential kind of groove out in the desert. Aside from a stylistically mesmerizing if bizarre sex scene, much of this act isn\'t terribly interesting. <br /><br />The two leads are fair enough to look at, but what exactly draws them to each other outside of curiosity? The ideas that come forth (in part from a screenplay co-written by Sam Shepard) aren\'t too revealing, except for one brief instant where drugs vs. reality is brought up. Then the film heads towards the third act, as Mark decides to do the right thing, under disastrous circumstances, and Daria arrives at her boss\' place, only to be in full disillusionment (not taking into account the infamous last five minutes or so of the film). Although the film took its time telling its story, I didn\'t have as much of a problem with that as I did that the story only engages a certain kind of viewer. I understand and empathize with the feelings and doubts and fears as well as the self-confidence of the ""anti-establishment"", but maybe Antonioni isn\'t entirely fully aware of it himself. In some scenes he as director and editor (and the often astounding cinematography by Alfio Contini) find the scenery and backgrounds more enlightening and fixating than the people in the foreground. Not to say the technical side of Zabriskie Point isn\'t involving to a degree (this may make some feel drowsy, as Antonioni is probably far greater as a documentary filmmaker as he is a theatrical director like say Francis Ford Coppola is). <br /><br />The deserts, skies, city, and even the faces in close-ups are filmed with the eye of a filmmaker in love with the art of getting things in the frame, bringing us in. The soundtrack is equally compelling, with a master stroke including a sweet Rolling Stones song at one point, and then a crushing, surreal Pink Floyd song (re-titled from \'Careful with that Axe Eugene, one of their best pre-Dark Side) in the explosion sequence. If only the performances weren\'t so one-sided I might find this to be on par with Blow-Up or The Eclipse. It\'s an unconventional stroke of genius on one hand, and on the other a boring take on what was the hippie/radical movement of the late 60\'s. But hey, what may be boring for an American such as myself born in the eighties may not be to others outside the US, such as say, Italy. And it does ask to not be discarded right away after one viewing.'"
__label__0	"b""I don't know who got the idea that orcas go around killing people and bashing and destroying things for revenge but my god is it absurd. Orcas are most definitely not the cold-blooded killer this movie makes them out to be...its silly. Orcas are extremely intelligent, don't get me wrong, but I highly doubt they know and understand a concept such as revenge. So I have to say all I got out of this movie was the entertainment of how preposterous it was. So I was at least somewhat amused by it. Personally, I'd recommend going and seeing Jaws if you're wanting to see an Animal-Killing-Humans type of movie. But if you're like me and want to laugh at something this far from realism then I'd say go ahead. :D"""
__label__1	"b""I'm a big fan of Morgan Freeman. 'The Shawshank Redemption' ranks at the top of my all-time favorite movies. But I have to admit that I have often wondered about his choice of roles. So many of his titles were big budget clich\xc3\xa9s with no heart. '10 Items Or Less' for me marks the return of Freeman to a role that truly showcases his considerable acting talents.<br /><br />Freeman plays an unnamed, formerly big time Hollywood actor who hasn't worked in several years. He has been offered a part in an unspecified indi picture for which he is doing some research at a grocery store in a poor neighborhood in LA. After being stranded there by his flaky driver, Freeman is offered a ride home by checkout girl Scarlet (Paz Vega), whom he has semi-befriended. Before she can take him home, however, Scarlet has a big job interview she needs to get to, and Freeman agrees to tag along in exchange for the ride.<br /><br />The movie follows Scarlet and Freeman to several locations, but the movie is really just a character piece about the interactions between the two. Freeman is the quintessential disconnected Hollywood type who hasn't heard of Target, and doesn't know his own telephone number or even what day of the week it is. He spouts wisdom from the Dalai Lama filtered thru his 'the whole world is but a stage' mentality, and repeatedly calls Scarlet's job interview an 'audition'. And yet he has a way with people, a way of affecting them that extends beyond his fame. He is a fan of humanity. He studies them, asks incessant questions about them, and delights in their quirks where others would simply be annoyed. In Scarlet, he sees the stubborn, proud loner that he was; he sees the man he used to be.<br /><br />Scarlet, for her part, displays a fierce pride and sharp tongue that serve to hide her own insecurities about herself. Vega plays the role with a connection to Freeman that skates the line between an almost daughterly love and physical attraction, although she plays it beautifully and it's not at all as creepy as it sounds. But even as she feels her connection to Freeman grow, Scarlet has a keen eye for the reality of their different worlds and cuts thru Freeman's Hollywood bull*hit with a sharp pragmatism that refuses to accept anything but the truth.<br /><br />The movie is smart, funny, and well written, with dialogue that is simple but effective. I read one IMDb review that said the lines were 'stilted', which I think is a misinterpretation of realistic human speech. There are no big soliloquies here, no deep soul searching moments. And so the trick is, I think, to show how people in ordinary, everyday life can forge connections with one another. And I think Freeman and Vega pull it off beautifully, painting a picture of a bond between two people that glitters like sun on the ocean, ethereal and elusive. Long after it's gone it lives on in your memories, tantalizing you with what might have been. OK, that was a bit flowery, but I really did like the performances and the movie. I would definitely recommend it."""
__label__1	"b""I had the pleasure of attending a screening of The Pacific and Eddy last weekend at the Santa Barbara International Film Festival. This film had caught my attention a little while back when I stumbled across an article about it in Jalouse magazine. Seemed interesting at the time, but nothing too exciting. Anyhow, I saw it on the festival program and decided to check it out. All I can say is that I was speechless when the ending credits began to roll. This is one of the most beautiful and refreshing films that I have seen in some time. The photography, art direction, acting, and especially directing, were seamless and impeccable. Nothing is 'spelled out' for you in this film and actually makes you think. Something that a vast majority of films today do the exact opposite. The dialogue is carefully crafted and, although this script is not wall to wall chatter, the characters words are very deliberate and meaningful.<br /><br />It's definitely one of those films that deserves a second viewing and the more you see it, the more things you notice. It's a very layered and intelligent film. Not sure when or where it's playing again, but a definite must see for film enthusiasts."""
__label__0	b'Despite unfortunately thinking itself to be (a) intelligent, (b) important and (c) interesting, fortunately this movie is over mercifully quickly. The script makes little sense, the whole idea of the sado-masochistic relationship between the two main characters is strangely trite, and John Lydon shows us all, in the space of one movie, why he should never have let himself out of music. His performance is one-note and irritating.<br /><br />The only positive thing to be said is that Harvey Keitel manages to deliver a good turn. His later Bad Lieutenant would show just how badly good actors can act, but mercifully his performance here is restrained.'
__label__1	"b""This is a nice little horror flick that fans of indie films will really appreciate. It has good acting, lots of gore, and a decent plot. One will be reminded of movies like The Hills Have Eyes and Pumpkinhead. It's obvious that the budget was not all that big, but the film really makes up for it with atmosphere and solid performances by the actors, which seems to be lacking in a lot of today's big budget special effects-filled films. The film really moves along and there is excellent direction and good camera work. There are no wasted scenes, so the film's length is a bit short. In addition, it looks like the ending leaves an opening for a sequel, which would be very interesting as well. So grab some popcorn, turn down the lights and enjoy this one."""
__label__1	"b""When i heard about this movie it was supposed to be the funniest thing i've ever seen, Yes it was funny. I mean i liked it all until the end where...........Oh no i can't tell u should it for yourself. It is funny except. The vulgar language. That's why i say if u like movies that r funny in sexual ways watch it , but if not don't waist ur money on renting it or buying it."""
__label__1	"b""so halfway through the season, i got so caught up in school and my activities that i didn't realize that the show had been canceled halfway through, which is crap.<br /><br />i think the followers of this show should write fox and ask them to at least finish filming so that a the season can be released on DVD later. maybe then they'll see how many people were disappointed that the show didn't survive its first season.<br /><br />i loved the show and looked forward to it every thursday after the OC. can you imagine my disappointment when i came back to try and watch the show only to discover that it had disappeared? needless to say, i'm not very happy with fox right now. even more so after discovering that NO ENDING WAS FILMED. i mean, if you're going to work on a project, at least finish it to see what happens. a half filmed show is like a half made car, it's pretty much useless. fox, film the damn ending and give some of the show's fans some peace."""
__label__0	"b'A huge disappointment from writer Hamm and director Dante. Their previous collaboration on the first season\'s ""Homecoming"" was twisted and darkly hilarious in all the right ways. This poor handling of an intriguing premise left me bewildered. The supposed ""payoff"" showing generic aliens extracting something from the brains of the infected psychopaths was completely unsatisfying and explained nothing. If the point of the story was an extraterrestrial ""cleaning"" of the planet of it\'s human infestation, why did they go about it in such a gratuitously sadistic and misogynistic fashion? Why not just unleash a completely lethal virus a la Stephen King\'s ""The Stand"" instead of having the male population butcher the females? I kept hoping the episode would improve as I kept watching but it just got more pretentious and preposterous. The religious subtext simply seemed forced but it was clear Sam Hamm must have thought it was profound by the weight he gave it. I like a lot of both Dante and Hamm\'s work but this was just unwatchable.'"
__label__1	"b""THE NIGHT LISTENER (2006) **1/2 Robin Williams, Toni Collette, Bobby Cannavale, Rory Culkin, Joe Morton, Sandra Oh, John Cullum, Lisa Emery, Becky Ann Baker. (Dir: Patrick Stettner) <br /><br />Hitchcockian suspenser gives Williams a stand-out low-key performance.<br /><br />What is it about celebrities and fans? What is the near paranoia one associates with the other and why is it almost the norm? <br /><br />In the latest derange fan scenario, based on true events no less, Williams stars as a talk-radio personality named Gabriel No one, who reads stories he's penned over the airwaves and has accumulated an interesting fan in the form of a young boy named Pete Logand (Culkin) who has submitted a manuscript about the travails of his troubled youth to No one's editor Ashe (Morton) who gives it to No one to read for himself. <br /><br />No one is naturally disturbed but ultimately intrigued about the nightmarish existence of Pete being abducted and sexually abused for years until he was finally rescued by a nurse named Donna (Collette giving an excellent performance) who has adopted the boy but her correspondence with No one reveals that Pete is dying from AIDS. Naturally No one wants to meet the fans but is suddenly in doubt to their possibly devious ulterior motives when the seed is planted by his estranged lover Jess (Cannavale) whose sudden departure from their New York City apartment has No one in an emotional tailspin that has only now grown into a tempest in a teacup when he decides to do some investigating into Donna and Pete's backgrounds discovering some truths that he didn't anticipate.<br /><br />Written by Armistead Maupin (who co-wrote the screenplay with his former lover Terry Anderson and the film's novice director Stettner) and based on a true story about a fan's hoax found out has some Hitchcockian moments that run on full tilt like any good old fashioned pot-boiler does. It helps that Williams gives a stand-out, low-key performance as the conflicted good-hearted personality who genuinely wants to believe that his number one fan is in fact real and does love him (the one thing that has escaped his own reality) and has some unsettling dreadful moments with the creepy Collette whose one physical trait I will leave unmentioned but underlines the desperation of her character that can rattle you to the core.<br /><br />However the film runs out of gas and eventually becomes a bit repetitive and predictable despite a finely directed piece of hoodwink and mystery by Stettner, it pays to listen to your own inner voice: be careful of what you hope for."""
__label__0	"b'I\'ll say this much--This director is all about RAW images...things most of us are not ready to confront head-on. Images of sex, suicide, murder, and people ""relieving themselves"" are constantly bombarding the viewer, which makes me wonder if the director was trying to communicate the concept of relief or release. Although I don\'t think that I could ever see this movie again, I will say that the director does have a good eye. There were some really nice shots and ""picture moments"" in the film (the fans, the wire fish in their hair), but the story left me needing more (strictly in the since that we were left asking ourselves ""what the heck did we just see?"").<br /><br />Note: If you have a tendency to gag or vomit easily...don\'t see this film.'"
